a : 122.0000, 0 -> 4
b : 932.0000, 0 -> 6
c : -226.0000, 0 -> 2
d : 118.0000, 0 -> 1
a : 649.0000, 1 -> 0
b : -713.0000, 1 -> 7
c : -419.0000, 1 -> 0
d : -10.0000, 1 -> 7
a : 762.0000, 2 -> 2
b : -103.0000, 2 -> 4
c : 369.0000, 2 -> 2
d : -344.0000, 2 -> 2
a : 656.0000, 3 -> 4
b : 864.0000, 3 -> 0
c : 615.0000, 3 -> 3
d : 865.0000, 3 -> 5
a : 738.0000, 4 -> 1
b : -736.0000, 4 -> 5
c : -410.0000, 4 -> 7
d : -395.0000, 4 -> 4
a : -470.0000, 5 -> 3
b : 201.0000, 5 -> 0
c : 283.0000, 5 -> 6
d : -854.0000, 5 -> 4
a : 131.0000, 6 -> 5
b : 556.0000, 6 -> 0
c : -470.0000, 6 -> 5
d : 908.0000, 6 -> 0
a : 100.0000, 7 -> 5
b : -978.0000, 7 -> 0
c : 682.0000, 7 -> 2
d : -316.0000, 7 -> 6
d : 242.0000, 0 -> 6
d : 510.0000, 0 -> 0
d : -575.0000, 1 -> 5
b : 131.0000, 1 -> 5
c : -675.0000, 2 -> 7
b : 442.0000, 2 -> 5
c : 623.0000, 3 -> 2
c : 891.0000, 3 -> 0
c : 877.0000, 4 -> 1
a : 701.0000, 4 -> 4
a : 22.0000, 5 -> 7
d : -532.0000, 5 -> 3
a : 741.0000, 6 -> 4
c : 765.0000, 6 -> 4
a : 16.0000, 7 -> 2
b : 110.0000, 7 -> 1
