a : -154.0000, 0 -> 7
b : -727.0000, 0 -> 5
c : -632.0000, 0 -> 0
d : -450.0000, 0 -> 1
a : -40.0000, 1 -> 5
b : -63.0000, 1 -> 5
c : -981.0000, 1 -> 5
d : -302.0000, 1 -> 5
a : -706.0000, 2 -> 3
b : 320.0000, 2 -> 3
c : -944.0000, 2 -> 1
d : -767.0000, 2 -> 1
a : -399.0000, 3 -> 4
b : -808.0000, 3 -> 1
c : -456.0000, 3 -> 1
d : -359.0000, 3 -> 5
a : -729.0000, 4 -> 1
b : 109.0000, 4 -> 2
c : -501.0000, 4 -> 4
d : -205.0000, 4 -> 7
a : -316.0000, 5 -> 4
b : 397.0000, 5 -> 6
c : -581.0000, 5 -> 1
d : 202.0000, 5 -> 5
a : 823.0000, 6 -> 4
b : -420.0000, 6 -> 4
c : 84.0000, 6 -> 3
d : -157.0000, 6 -> 4
a : 674.0000, 7 -> 0
b : 61.0000, 7 -> 5
c : 515.0000, 7 -> 3
d : 943.0000, 7 -> 6
c : -356.0000, 0 -> 5
d : -512.0000, 0 -> 3
d : -888.0000, 1 -> 0
d : 946.0000, 1 -> 2
c : 974.0000, 2 -> 0
b : -825.0000, 2 -> 4
a : -969.0000, 3 -> 0
a : -733.0000, 3 -> 5
a : 812.0000, 4 -> 5
a : -805.0000, 4 -> 0
c : 712.0000, 5 -> 2
c : -218.0000, 5 -> 3
b : 127.0000, 6 -> 1
d : -294.0000, 6 -> 2
d : 13.0000, 7 -> 7
b : 53.0000, 7 -> 4
