a : 630.0000, 0 -> 1
b : 723.0000, 0 -> 1
c : -502.0000, 0 -> 0
d : 536.0000, 0 -> 1
a : -366.0000, 1 -> 2
b : 917.0000, 1 -> 1
c : 742.0000, 1 -> 2
d : -698.0000, 1 -> 0
a : -245.0000, 2 -> 1
b : 817.0000, 2 -> 1
c : 102.0000, 2 -> 1
d : 762.0000, 2 -> 0
a : -493.0000, 3 -> 3
b : -835.0000, 3 -> 2
c : 136.0000, 3 -> 1
d : -634.0000, 3 -> 0
b : 209.0000, 0 -> 2
c : -684.0000, 0 -> 2
d : -947.0000, 1 -> 1
b : 54.0000, 1 -> 2
b : 561.0000, 2 -> 3
c : 558.0000, 2 -> 0
d : 777.0000, 3 -> 2
c : -494.0000, 3 -> 3
