a : 369.0000, 0 -> 3
b : 753.0000, 0 -> 3
c : -560.0000, 0 -> 2
d : 456.0000, 0 -> 0
a : -663.0000, 1 -> 2
b : -265.0000, 1 -> 0
c : -262.0000, 1 -> 2
d : 87.0000, 1 -> 0
a : 769.0000, 2 -> 0
b : -318.0000, 2 -> 0
c : -384.0000, 2 -> 3
d : -341.0000, 2 -> 2
a : -647.0000, 3 -> 3
b : -96.0000, 3 -> 0
c : 109.0000, 3 -> 3
d : 196.0000, 3 -> 2
a : -14.0000, 0 -> 0
a : -51.0000, 0 -> 1
d : 449.0000, 1 -> 2
b : -253.0000, 1 -> 2
a : -160.0000, 2 -> 2
b : -721.0000, 2 -> 3
a : 107.0000, 3 -> 0
c : -867.0000, 3 -> 1
