a : -146.0000, 0 -> 0
b : -40.0000, 0 -> 4
c : -184.0000, 0 -> 2
d : 62.0000, 0 -> 6
a : 632.0000, 1 -> 5
b : 313.0000, 1 -> 4
c : -554.0000, 1 -> 3
d : 755.0000, 1 -> 2
a : -854.0000, 2 -> 7
b : 358.0000, 2 -> 5
c : -594.0000, 2 -> 1
d : 705.0000, 2 -> 6
a : -425.0000, 3 -> 4
b : -506.0000, 3 -> 6
c : -83.0000, 3 -> 5
d : -75.0000, 3 -> 4
a : -561.0000, 4 -> 6
b : 831.0000, 4 -> 6
c : -903.0000, 4 -> 1
d : -745.0000, 4 -> 6
a : -473.0000, 5 -> 1
b : 405.0000, 5 -> 2
c : -316.0000, 5 -> 7
d : 851.0000, 5 -> 7
a : -169.0000, 6 -> 6
b : -572.0000, 6 -> 7
c : -974.0000, 6 -> 4
d : 357.0000, 6 -> 1
a : 471.0000, 7 -> 6
b : -442.0000, 7 -> 3
c : -371.0000, 7 -> 5
d : 775.0000, 7 -> 0
a : -308.0000, 0 -> 6
d : 834.0000, 0 -> 4
b : -370.0000, 1 -> 2
c : 19.0000, 1 -> 0
a : 673.0000, 2 -> 0
d : -413.0000, 2 -> 5
b : -23.0000, 3 -> 7
a : 212.0000, 3 -> 7
d : -3.0000, 4 -> 5
d : 671.0000, 4 -> 7
b : -727.0000, 5 -> 4
c : -652.0000, 5 -> 5
c : -359.0000, 6 -> 5
a : -29.0000, 6 -> 2
a : -603.0000, 7 -> 5
b : -419.0000, 7 -> 0
