a : -586.0000, 0 -> 1
b : 573.0000, 0 -> 0
c : -138.0000, 0 -> 1
d : 497.0000, 0 -> 0
a : -58.0000, 1 -> 2
b : -713.0000, 1 -> 2
c : 724.0000, 1 -> 3
d : 267.0000, 1 -> 2
a : 795.0000, 2 -> 2
b : 13.0000, 2 -> 3
c : 431.0000, 2 -> 2
d : -225.0000, 2 -> 3
a : 246.0000, 3 -> 1
b : 888.0000, 3 -> 0
c : 230.0000, 3 -> 2
d : 929.0000, 3 -> 3
d : 295.0000, 0 -> 1
a : -723.0000, 0 -> 0
d : -98.0000, 1 -> 0
a : -300.0000, 1 -> 1
c : -690.0000, 2 -> 3
a : 243.0000, 2 -> 0
b : 194.0000, 3 -> 1
d : -313.0000, 3 -> 0
