a : 171.0000, 0 -> 3
b : -269.0000, 0 -> 3
c : 287.0000, 0 -> 2
d : 212.0000, 0 -> 5
a : -979.0000, 1 -> 1
b : -347.0000, 1 -> 7
c : 168.0000, 1 -> 1
d : -250.0000, 1 -> 7
a : 922.0000, 2 -> 3
b : 336.0000, 2 -> 7
c : -296.0000, 2 -> 4
d : -253.0000, 2 -> 5
a : -808.0000, 3 -> 6
b : 48.0000, 3 -> 2
c : 411.0000, 3 -> 5
d : 423.0000, 3 -> 0
a : -451.0000, 4 -> 7
b : -251.0000, 4 -> 2
c : -635.0000, 4 -> 2
d : 81.0000, 4 -> 5
a : 248.0000, 5 -> 6
b : 989.0000, 5 -> 2
c : 627.0000, 5 -> 4
d : -318.0000, 5 -> 7
a : -561.0000, 6 -> 7
b : -749.0000, 6 -> 1
c : -156.0000, 6 -> 1
d : -309.0000, 6 -> 3
a : -562.0000, 7 -> 6
b : -535.0000, 7 -> 0
c : 841.0000, 7 -> 0
d : 786.0000, 7 -> 4
a : -614.0000, 0 -> 2
d : 156.0000, 0 -> 6
a : 455.0000, 1 -> 5
d : -165.0000, 1 -> 6
a : 85.0000, 2 -> 6
c : 163.0000, 2 -> 6
b : -113.0000, 3 -> 0
d : 669.0000, 3 -> 1
c : 13.0000, 4 -> 4
a : -198.0000, 4 -> 1
c : -638.0000, 5 -> 2
d : 640.0000, 5 -> 4
a : -77.0000, 6 -> 3
c : 727.0000, 6 -> 5
c : -651.0000, 7 -> 1
c : 6.0000, 7 -> 3
