a : -105.0000, 0 -> 3
b : -606.0000, 0 -> 7
c : 692.0000, 0 -> 5
d : 684.0000, 0 -> 1
a : 15.0000, 1 -> 2
b : 161.0000, 1 -> 6
c : 963.0000, 1 -> 5
d : 698.0000, 1 -> 4
a : 339.0000, 2 -> 1
b : 741.0000, 2 -> 0
c : -469.0000, 2 -> 3
d : -385.0000, 2 -> 6
a : 190.0000, 3 -> 3
b : -493.0000, 3 -> 4
c : 370.0000, 3 -> 6
d : 366.0000, 3 -> 6
a : 50.0000, 4 -> 5
b : 108.0000, 4 -> 7
c : 575.0000, 4 -> 6
d : -165.0000, 4 -> 6
a : 541.0000, 5 -> 1
b : -29.0000, 5 -> 0
c : 997.0000, 5 -> 1
d : -786.0000, 5 -> 6
a : -826.0000, 6 -> 7
b : -837.0000, 6 -> 0
c : 523.0000, 6 -> 7
d : 372.0000, 6 -> 1
a : -15.0000, 7 -> 4
b : -541.0000, 7 -> 5
c : 611.0000, 7 -> 0
d : 419.0000, 7 -> 5
c : -399.0000, 0 -> 2
d : -913.0000, 0 -> 0
b : 743.0000, 1 -> 1
d : -962.0000, 1 -> 1
d : -596.0000, 2 -> 5
c : 395.0000, 2 -> 5
a : 790.0000, 3 -> 0
d : 912.0000, 3 -> 1
b : -221.0000, 4 -> 5
d : 83.0000, 4 -> 5
a : -689.0000, 5 -> 7
c : 958.0000, 5 -> 3
c : 664.0000, 6 -> 4
c : 806.0000, 6 -> 3
d : -700.0000, 7 -> 3
d : 937.0000, 7 -> 4
