a : -469.0000, 0 -> 0
b : -16.0000, 0 -> 0
c : -638.0000, 0 -> 4
d : 851.0000, 0 -> 2
a : 510.0000, 1 -> 7
b : 162.0000, 1 -> 7
c : 399.0000, 1 -> 3
d : -211.0000, 1 -> 1
a : 142.0000, 2 -> 2
b : -352.0000, 2 -> 4
c : -136.0000, 2 -> 0
d : -537.0000, 2 -> 1
a : 942.0000, 3 -> 0
b : -933.0000, 3 -> 3
c : -294.0000, 3 -> 0
d : 206.0000, 3 -> 0
a : -40.0000, 4 -> 4
b : 225.0000, 4 -> 1
c : -600.0000, 4 -> 5
d : 453.0000, 4 -> 2
a : -551.0000, 5 -> 1
b : 271.0000, 5 -> 1
c : -414.0000, 5 -> 1
d : -494.0000, 5 -> 2
a : -822.0000, 6 -> 3
b : 809.0000, 6 -> 5
c : -159.0000, 6 -> 1
d : 884.0000, 6 -> 6
a : 39.0000, 7 -> 0
b : 16.0000, 7 -> 5
c : 828.0000, 7 -> 2
d : 26.0000, 7 -> 1
a : -110.0000, 0 -> 1
b : 939.0000, 0 -> 4
d : -921.0000, 1 -> 0
b : -937.0000, 1 -> 2
c : -10.0000, 2 -> 3
a : 329.0000, 2 -> 7
c : -170.0000, 3 -> 3
b : -329.0000, 3 -> 6
d : -278.0000, 4 -> 5
a : -310.0000, 4 -> 1
d : 472.0000, 5 -> 7
b : 803.0000, 5 -> 7
b : 470.0000, 6 -> 2
c : 107.0000, 6 -> 0
b : 98.0000, 7 -> 7
b : 302.0000, 7 -> 4
