a : -156.0000, 0 -> 0
b : 937.0000, 0 -> 1
c : 589.0000, 0 -> 1
d : -453.0000, 0 -> 0
a : -175.0000, 1 -> 2
b : -993.0000, 1 -> 1
c : 132.0000, 1 -> 1
d : 208.0000, 1 -> 3
a : -737.0000, 2 -> 2
b : 271.0000, 2 -> 2
c : -435.0000, 2 -> 2
d : 596.0000, 2 -> 0
a : -555.0000, 3 -> 2
b : 382.0000, 3 -> 0
c : -517.0000, 3 -> 0
d : 861.0000, 3 -> 3
c : 304.0000, 0 -> 0
d : -811.0000, 0 -> 2
d : -688.0000, 1 -> 2
a : 819.0000, 1 -> 1
b : -787.0000, 2 -> 0
b : 512.0000, 2 -> 1
a : -737.0000, 3 -> 1
b : 161.0000, 3 -> 1
