a : 423.0000, 0 -> 4
b : -799.0000, 0 -> 1
a : -11.0000, 1 -> 2
b : -820.0000, 1 -> 2
a : 479.0000, 2 -> 5
b : -867.0000, 2 -> 7
a : -751.0000, 3 -> 0
b : -796.0000, 3 -> 3
a : -473.0000, 4 -> 2
b : -357.0000, 4 -> 6
a : -342.0000, 5 -> 0
b : 599.0000, 5 -> 3
a : -608.0000, 6 -> 2
b : -37.0000, 6 -> 1
a : -376.0000, 7 -> 1
b : 548.0000, 7 -> 1
a : 165.0000, 0 -> 6
b : 689.0000, 1 -> 7
b : -867.0000, 2 -> 1
a : 545.0000, 3 -> 3
a : -498.0000, 4 -> 4
a : 918.0000, 5 -> 5
b : -70.0000, 6 -> 5
a : -360.0000, 7 -> 5
