a : -897.0000, 0 -> 2
b : -199.0000, 0 -> 0
c : -789.0000, 0 -> 0
d : 420.0000, 0 -> 3
a : 201.0000, 1 -> 1
b : 508.0000, 1 -> 2
c : -610.0000, 1 -> 2
d : -204.0000, 1 -> 3
a : 46.0000, 2 -> 2
b : -683.0000, 2 -> 2
c : -839.0000, 2 -> 2
d : 970.0000, 2 -> 1
a : 81.0000, 3 -> 1
b : 193.0000, 3 -> 3
c : 177.0000, 3 -> 0
d : -769.0000, 3 -> 3
a : 96.0000, 0 -> 1
d : 142.0000, 0 -> 2
c : -546.0000, 1 -> 1
d : -283.0000, 1 -> 2
b : 509.0000, 2 -> 1
a : -415.0000, 2 -> 1
c : -722.0000, 3 -> 2
c : 519.0000, 3 -> 3
