a : -501.0000, 0 -> 7
b : -272.0000, 0 -> 3
a : 142.0000, 1 -> 2
b : -820.0000, 1 -> 5
a : -100.0000, 2 -> 2
b : 879.0000, 2 -> 1
a : -610.0000, 3 -> 7
b : 115.0000, 3 -> 3
a : -442.0000, 4 -> 4
b : -816.0000, 4 -> 4
a : -301.0000, 5 -> 4
b : -590.0000, 5 -> 5
a : -357.0000, 6 -> 1
b : 791.0000, 6 -> 0
a : -526.0000, 7 -> 4
b : -741.0000, 7 -> 7
a : -898.0000, 0 -> 1
a : -248.0000, 1 -> 5
a : -771.0000, 2 -> 4
a : -588.0000, 3 -> 3
b : 700.0000, 4 -> 7
a : -415.0000, 5 -> 1
a : -240.0000, 6 -> 3
b : 543.0000, 7 -> 5
a : -422.0000, 0 -> 6
