a : -149.0000, 0 -> 1
b : -358.0000, 0 -> 2
c : 187.0000, 0 -> 1
d : 54.0000, 0 -> 1
a : -865.0000, 1 -> 5
b : 266.0000, 1 -> 0
c : -138.0000, 1 -> 7
d : 575.0000, 1 -> 2
a : -192.0000, 2 -> 2
b : -114.0000, 2 -> 1
c : -867.0000, 2 -> 2
d : 995.0000, 2 -> 2
a : -938.0000, 3 -> 4
b : 772.0000, 3 -> 6
c : -786.0000, 3 -> 6
d : -293.0000, 3 -> 6
a : -266.0000, 4 -> 4
b : 665.0000, 4 -> 2
c : -47.0000, 4 -> 1
d : -166.0000, 4 -> 3
a : -866.0000, 5 -> 6
b : -498.0000, 5 -> 4
c : 317.0000, 5 -> 3
d : 109.0000, 5 -> 5
a : -310.0000, 6 -> 4
b : -308.0000, 6 -> 6
c : 81.0000, 6 -> 7
d : -278.0000, 6 -> 3
a : -571.0000, 7 -> 6
b : 850.0000, 7 -> 5
c : 735.0000, 7 -> 7
d : 448.0000, 7 -> 3
d : -473.0000, 0 -> 0
b : 639.0000, 0 -> 4
a : -124.0000, 1 -> 4
b : 638.0000, 1 -> 5
c : 30.0000, 2 -> 5
b : -522.0000, 2 -> 2
c : -183.0000, 3 -> 0
c : -89.0000, 3 -> 2
c : 701.0000, 4 -> 3
c : 89.0000, 4 -> 4
a : -657.0000, 5 -> 0
b : 9.0000, 5 -> 1
c : -60.0000, 6 -> 0
d : -576.0000, 6 -> 0
c : 919.0000, 7 -> 2
d : 686.0000, 7 -> 6
