a : -156.0000, 0 -> 6
b : 210.0000, 0 -> 5
c : -87.0000, 0 -> 2
d : 878.0000, 0 -> 7
a : -599.0000, 1 -> 0
b : 509.0000, 1 -> 1
c : 756.0000, 1 -> 7
d : -93.0000, 1 -> 6
a : -553.0000, 2 -> 2
b : 638.0000, 2 -> 4
c : -838.0000, 2 -> 2
d : -464.0000, 2 -> 5
a : -73.0000, 3 -> 1
b : 795.0000, 3 -> 0
c : -391.0000, 3 -> 5
d : -222.0000, 3 -> 1
a : -214.0000, 4 -> 0
b : -96.0000, 4 -> 0
c : 549.0000, 4 -> 2
d : 1.0000, 4 -> 2
a : -411.0000, 5 -> 5
b : -775.0000, 5 -> 6
c : 240.0000, 5 -> 2
d : -176.0000, 5 -> 4
a : -782.0000, 6 -> 4
b : -570.0000, 6 -> 7
c : -105.0000, 6 -> 5
d : -258.0000, 6 -> 6
a : -250.0000, 7 -> 7
b : -850.0000, 7 -> 4
c : -462.0000, 7 -> 1
d : -9.0000, 7 -> 0
d : -186.0000, 0 -> 0
d : 709.0000, 0 -> 2
a : -644.0000, 1 -> 6
c : 123.0000, 1 -> 5
a : -61.0000, 2 -> 7
c : -231.0000, 2 -> 4
b : 791.0000, 3 -> 2
b : 642.0000, 3 -> 6
a : 683.0000, 4 -> 6
c : -464.0000, 4 -> 7
c : 7.0000, 5 -> 1
a : -654.0000, 5 -> 4
a : -946.0000, 6 -> 1
b : -223.0000, 6 -> 1
d : -297.0000, 7 -> 7
c : -546.0000, 7 -> 3
