a : 767.0000, 0 -> 4
b : 442.0000, 0 -> 4
c : -618.0000, 0 -> 5
d : 488.0000, 0 -> 3
a : -953.0000, 1 -> 7
b : -795.0000, 1 -> 5
c : 515.0000, 1 -> 4
d : -80.0000, 1 -> 1
a : -500.0000, 2 -> 5
b : -303.0000, 2 -> 7
c : 839.0000, 2 -> 6
d : -626.0000, 2 -> 5
a : -736.0000, 3 -> 6
b : -981.0000, 3 -> 0
c : -540.0000, 3 -> 5
d : -968.0000, 3 -> 5
a : 94.0000, 4 -> 3
b : 485.0000, 4 -> 4
c : 663.0000, 4 -> 3
d : 231.0000, 4 -> 3
a : 135.0000, 5 -> 6
b : -379.0000, 5 -> 3
c : -118.0000, 5 -> 7
d : 702.0000, 5 -> 4
a : -883.0000, 6 -> 5
b : 272.0000, 6 -> 2
c : -569.0000, 6 -> 0
d : -667.0000, 6 -> 0
a : 666.0000, 7 -> 5
b : 240.0000, 7 -> 0
c : -978.0000, 7 -> 1
d : 49.0000, 7 -> 7
c : 346.0000, 0 -> 1
b : 186.0000, 0 -> 2
a : -94.0000, 1 -> 1
c : 84.0000, 1 -> 2
b : -247.0000, 2 -> 6
a : 900.0000, 2 -> 1
c : -513.0000, 3 -> 1
a : -235.0000, 3 -> 7
d : -923.0000, 4 -> 4
c : -378.0000, 4 -> 4
c : 143.0000, 5 -> 0
b : 506.0000, 5 -> 1
b : -974.0000, 6 -> 3
b : -325.0000, 6 -> 6
c : 541.0000, 7 -> 7
c : -3.0000, 7 -> 4
