a : 302.0000, 0 -> 4
b : -694.0000, 0 -> 5
a : -948.0000, 1 -> 0
b : -611.0000, 1 -> 0
a : 881.0000, 2 -> 7
b : 805.0000, 2 -> 4
a : -239.0000, 3 -> 2
b : 437.0000, 3 -> 5
a : -620.0000, 4 -> 1
b : -366.0000, 4 -> 1
a : -423.0000, 5 -> 1
b : -332.0000, 5 -> 6
a : -749.0000, 6 -> 7
b : -757.0000, 6 -> 3
a : 602.0000, 7 -> 2
b : 103.0000, 7 -> 1
a : -384.0000, 0 -> 7
b : 869.0000, 1 -> 3
a : 505.0000, 2 -> 2
a : -425.0000, 3 -> 7
a : -712.0000, 4 -> 6
a : -48.0000, 5 -> 5
b : 674.0000, 6 -> 7
b : 292.0000, 7 -> 0
