a : 934.0000, 0 -> 3
b : 469.0000, 0 -> 4
c : 48.0000, 0 -> 3
d : -789.0000, 0 -> 2
a : -641.0000, 1 -> 4
b : 857.0000, 1 -> 3
c : -794.0000, 1 -> 6
d : -313.0000, 1 -> 1
a : 969.0000, 2 -> 3
b : -170.0000, 2 -> 6
c : -140.0000, 2 -> 7
d : -473.0000, 2 -> 2
a : -799.0000, 3 -> 7
b : 892.0000, 3 -> 1
c : -903.0000, 3 -> 2
d : -739.0000, 3 -> 6
a : -444.0000, 4 -> 2
b : 295.0000, 4 -> 5
c : -617.0000, 4 -> 0
d : 885.0000, 4 -> 4
a : 928.0000, 5 -> 5
b : -414.0000, 5 -> 6
c : -918.0000, 5 -> 3
d : 34.0000, 5 -> 4
a : 630.0000, 6 -> 7
b : -94.0000, 6 -> 1
c : -597.0000, 6 -> 6
d : 433.0000, 6 -> 3
a : 290.0000, 7 -> 2
b : -873.0000, 7 -> 0
c : -165.0000, 7 -> 1
d : -893.0000, 7 -> 4
c : 703.0000, 0 -> 1
b : -786.0000, 0 -> 6
c : -787.0000, 1 -> 2
d : -41.0000, 1 -> 0
b : 20.0000, 2 -> 1
b : 716.0000, 2 -> 3
c : -965.0000, 3 -> 0
c : 230.0000, 3 -> 3
a : -48.0000, 4 -> 1
a : 801.0000, 4 -> 0
c : 413.0000, 5 -> 6
c : 150.0000, 5 -> 5
c : -266.0000, 6 -> 1
c : 98.0000, 6 -> 3
b : 249.0000, 7 -> 4
d : -610.0000, 7 -> 2
