a : -52.0000, 0 -> 0
b : 963.0000, 0 -> 2
c : -347.0000, 0 -> 1
d : 221.0000, 0 -> 2
a : -262.0000, 1 -> 2
b : -539.0000, 1 -> 3
c : 419.0000, 1 -> 0
d : -753.0000, 1 -> 2
a : 387.0000, 2 -> 0
b : 900.0000, 2 -> 0
c : -278.0000, 2 -> 2
d : -321.0000, 2 -> 0
a : -717.0000, 3 -> 1
b : -931.0000, 3 -> 0
c : -293.0000, 3 -> 2
d : -227.0000, 3 -> 0
b : 41.0000, 0 -> 3
d : 78.0000, 0 -> 0
a : -597.0000, 1 -> 1
c : 48.0000, 1 -> 1
c : 663.0000, 2 -> 0
d : -466.0000, 2 -> 2
b : -851.0000, 3 -> 1
c : 708.0000, 3 -> 3
