a : -514.0000, 0 -> 0
b : 821.0000, 0 -> 2
c : -383.0000, 0 -> 3
d : -610.0000, 0 -> 1
a : -9.0000, 1 -> 3
b : -482.0000, 1 -> 2
c : -156.0000, 1 -> 0
d : -32.0000, 1 -> 3
a : 73.0000, 2 -> 1
b : -526.0000, 2 -> 2
c : 553.0000, 2 -> 1
d : 740.0000, 2 -> 2
a : -138.0000, 3 -> 1
b : -777.0000, 3 -> 2
c : -354.0000, 3 -> 3
d : 64.0000, 3 -> 2
d : 53.0000, 0 -> 0
d : 820.0000, 0 -> 2
c : -330.0000, 1 -> 1
c : 916.0000, 1 -> 3
a : 607.0000, 2 -> 0
b : -352.0000, 2 -> 0
b : 820.0000, 3 -> 0
c : -799.0000, 3 -> 2
