a : 124.0000, 0 -> 2
b : -641.0000, 0 -> 2
c : -622.0000, 0 -> 0
d : -100.0000, 0 -> 3
a : 985.0000, 1 -> 3
b : 905.0000, 1 -> 0
c : -308.0000, 1 -> 1
d : -324.0000, 1 -> 0
a : -886.0000, 2 -> 1
b : 330.0000, 2 -> 0
c : 1.0000, 2 -> 1
d : 646.0000, 2 -> 3
a : -846.0000, 3 -> 2
b : -63.0000, 3 -> 2
c : 150.0000, 3 -> 1
d : 365.0000, 3 -> 1
d : -976.0000, 0 -> 1
c : -298.0000, 0 -> 1
d : 612.0000, 1 -> 2
a : -391.0000, 1 -> 2
d : -195.0000, 2 -> 1
b : 519.0000, 2 -> 2
a : 141.0000, 3 -> 3
a : -210.0000, 3 -> 1
