a : -26.0000, 0 -> 2
b : 668.0000, 0 -> 3
c : -891.0000, 0 -> 0
d : 766.0000, 0 -> 1
a : -34.0000, 1 -> 1
b : 206.0000, 1 -> 1
c : -692.0000, 1 -> 2
d : 43.0000, 1 -> 0
a : -430.0000, 2 -> 1
b : 979.0000, 2 -> 3
c : -171.0000, 2 -> 3
d : -401.0000, 2 -> 1
a : -248.0000, 3 -> 3
b : -387.0000, 3 -> 1
c : -137.0000, 3 -> 0
d : -989.0000, 3 -> 1
c : -371.0000, 0 -> 1
c : 902.0000, 0 -> 3
d : -580.0000, 1 -> 2
b : -277.0000, 1 -> 2
a : -825.0000, 2 -> 2
c : 890.0000, 2 -> 1
d : 364.0000, 3 -> 3
b : -705.0000, 3 -> 0
