a : -150.0000, 0 -> 3
b : 890.0000, 0 -> 1
a : -369.0000, 1 -> 6
b : 593.0000, 1 -> 6
a : -758.0000, 2 -> 0
b : -683.0000, 2 -> 5
a : 202.0000, 3 -> 6
b : 626.0000, 3 -> 7
a : 275.0000, 4 -> 6
b : 346.0000, 4 -> 7
a : 458.0000, 5 -> 1
b : -384.0000, 5 -> 5
a : 215.0000, 6 -> 5
b : 312.0000, 6 -> 4
a : -797.0000, 7 -> 5
b : 49.0000, 7 -> 1
b : 823.0000, 0 -> 3
b : -514.0000, 1 -> 5
b : -109.0000, 2 -> 7
a : 389.0000, 3 -> 5
a : -944.0000, 4 -> 3
b : -386.0000, 5 -> 6
b : 455.0000, 6 -> 3
a : -147.0000, 7 -> 4
a : -280.0000, 5 -> 2
