a : -464.0000, 0 -> 2
b : 707.0000, 0 -> 1
a : -585.0000, 1 -> 3
b : 886.0000, 1 -> 6
a : -141.0000, 2 -> 5
b : 797.0000, 2 -> 1
a : -281.0000, 3 -> 3
b : 893.0000, 3 -> 1
a : 89.0000, 4 -> 1
b : -166.0000, 4 -> 1
a : -883.0000, 5 -> 5
b : -337.0000, 5 -> 7
a : 41.0000, 6 -> 1
b : 362.0000, 6 -> 5
a : -404.0000, 7 -> 7
b : -601.0000, 7 -> 0
a : -214.0000, 0 -> 4
b : -487.0000, 1 -> 4
a : 241.0000, 2 -> 0
a : -36.0000, 3 -> 7
a : 671.0000, 4 -> 4
b : 890.0000, 5 -> 6
a : -741.0000, 6 -> 7
b : -205.0000, 7 -> 5
