a : 774.0000, 0 -> 3
b : -791.0000, 0 -> 3
c : 941.0000, 0 -> 0
d : 147.0000, 0 -> 0
a : -927.0000, 1 -> 3
b : 134.0000, 1 -> 2
c : -947.0000, 1 -> 2
d : -371.0000, 1 -> 0
a : -560.0000, 2 -> 1
b : 989.0000, 2 -> 0
c : -85.0000, 2 -> 0
d : 473.0000, 2 -> 2
a : 512.0000, 3 -> 0
b : 332.0000, 3 -> 1
c : -620.0000, 3 -> 2
d : -70.0000, 3 -> 3
a : 530.0000, 0 -> 1
b : -213.0000, 0 -> 0
b : -241.0000, 1 -> 1
b : -747.0000, 1 -> 0
a : -833.0000, 2 -> 0
d : 386.0000, 2 -> 1
d : 760.0000, 3 -> 2
b : 754.0000, 3 -> 2
