a : 613.0000, 0 -> 7
b : 848.0000, 0 -> 5
a : 994.0000, 1 -> 5
b : 435.0000, 1 -> 3
a : 127.0000, 2 -> 2
b : -833.0000, 2 -> 1
a : 239.0000, 3 -> 7
b : 766.0000, 3 -> 4
a : 472.0000, 4 -> 0
b : -214.0000, 4 -> 3
a : -292.0000, 5 -> 0
b : -711.0000, 5 -> 5
a : 825.0000, 6 -> 2
b : 391.0000, 6 -> 7
a : 991.0000, 7 -> 2
b : 824.0000, 7 -> 7
b : -292.0000, 0 -> 6
a : 560.0000, 1 -> 2
b : -101.0000, 2 -> 2
b : -449.0000, 3 -> 3
b : 547.0000, 4 -> 5
a : -740.0000, 5 -> 4
b : 441.0000, 6 -> 6
a : -1.0000, 7 -> 7
