a : -199.0000, 0 -> 2
b : 791.0000, 0 -> 0
c : -423.0000, 0 -> 3
d : -589.0000, 0 -> 1
a : -4.0000, 1 -> 1
b : 261.0000, 1 -> 0
c : -589.0000, 1 -> 0
d : 336.0000, 1 -> 0
a : 146.0000, 2 -> 0
b : -21.0000, 2 -> 2
c : 962.0000, 2 -> 2
d : -949.0000, 2 -> 3
a : -1.0000, 3 -> 2
b : -210.0000, 3 -> 1
c : 455.0000, 3 -> 2
d : 259.0000, 3 -> 0
b : 285.0000, 0 -> 2
d : -741.0000, 0 -> 3
a : 90.0000, 1 -> 0
c : -416.0000, 1 -> 1
c : 89.0000, 2 -> 0
b : -687.0000, 2 -> 1
d : -662.0000, 3 -> 1
b : 631.0000, 3 -> 0
