a : -442.0000, 0 -> 6
b : -816.0000, 0 -> 0
a : 135.0000, 1 -> 0
b : 300.0000, 1 -> 5
a : 983.0000, 2 -> 3
b : 942.0000, 2 -> 2
a : 966.0000, 3 -> 3
b : -922.0000, 3 -> 2
a : -115.0000, 4 -> 0
b : -439.0000, 4 -> 2
a : -190.0000, 5 -> 6
b : -81.0000, 5 -> 6
a : -333.0000, 6 -> 4
b : -186.0000, 6 -> 4
a : -374.0000, 7 -> 3
b : 517.0000, 7 -> 5
b : 885.0000, 0 -> 6
b : 726.0000, 1 -> 7
b : -331.0000, 2 -> 1
b : 453.0000, 3 -> 7
b : -850.0000, 4 -> 3
a : -547.0000, 5 -> 3
b : 582.0000, 6 -> 6
b : -993.0000, 7 -> 3
