a : 126.0000, 0 -> 2
b : -864.0000, 0 -> 3
c : 358.0000, 0 -> 0
d : -689.0000, 0 -> 1
a : -465.0000, 1 -> 3
b : 648.0000, 1 -> 0
c : 376.0000, 1 -> 3
d : -488.0000, 1 -> 3
a : -552.0000, 2 -> 1
b : -861.0000, 2 -> 1
c : 195.0000, 2 -> 3
d : -416.0000, 2 -> 0
a : 629.0000, 3 -> 3
b : 357.0000, 3 -> 0
c : 728.0000, 3 -> 2
d : 242.0000, 3 -> 1
b : 176.0000, 0 -> 0
b : -932.0000, 0 -> 2
d : 805.0000, 1 -> 0
d : 23.0000, 1 -> 2
b : -425.0000, 2 -> 0
c : -402.0000, 2 -> 2
b : -667.0000, 3 -> 2
c : 778.0000, 3 -> 1
