a : 734.0000, 0 -> 1
b : -816.0000, 0 -> 2
a : 879.0000, 1 -> 7
b : -874.0000, 1 -> 7
a : 514.0000, 2 -> 5
b : -295.0000, 2 -> 2
a : 41.0000, 3 -> 0
b : -718.0000, 3 -> 5
a : -150.0000, 4 -> 0
b : -416.0000, 4 -> 2
a : 515.0000, 5 -> 3
b : 669.0000, 5 -> 0
a : 975.0000, 6 -> 0
b : -511.0000, 6 -> 1
a : -54.0000, 7 -> 2
b : -988.0000, 7 -> 2
b : 445.0000, 0 -> 1
b : -250.0000, 1 -> 2
b : -244.0000, 2 -> 0
a : -902.0000, 3 -> 4
a : -131.0000, 4 -> 1
a : -903.0000, 5 -> 7
a : -321.0000, 6 -> 6
a : -182.0000, 7 -> 4
b : 788.0000, 7 -> 6
