a : 94.0000, 0 -> 7
b : 58.0000, 0 -> 4
a : -31.0000, 1 -> 2
b : 398.0000, 1 -> 6
a : 193.0000, 2 -> 5
b : -186.0000, 2 -> 2
a : -69.0000, 3 -> 1
b : -821.0000, 3 -> 3
a : -887.0000, 4 -> 6
b : 996.0000, 4 -> 2
a : 166.0000, 5 -> 4
b : 859.0000, 5 -> 3
a : 278.0000, 6 -> 4
b : 357.0000, 6 -> 0
a : 60.0000, 7 -> 7
b : -195.0000, 7 -> 2
a : 285.0000, 0 -> 5
b : 92.0000, 1 -> 4
b : -45.0000, 2 -> 7
a : -157.0000, 3 -> 7
a : -791.0000, 4 -> 1
b : 642.0000, 5 -> 1
b : 623.0000, 6 -> 3
b : -492.0000, 7 -> 1
