a : 678.0000, 0 -> 3
b : 419.0000, 0 -> 0
a : 714.0000, 1 -> 4
b : 507.0000, 1 -> 4
a : -992.0000, 2 -> 5
b : 228.0000, 2 -> 5
a : 954.0000, 3 -> 6
b : -628.0000, 3 -> 2
a : -663.0000, 4 -> 1
b : -494.0000, 4 -> 3
a : -769.0000, 5 -> 6
b : 785.0000, 5 -> 2
a : -295.0000, 6 -> 3
b : 934.0000, 6 -> 2
a : 522.0000, 7 -> 3
b : -717.0000, 7 -> 3
a : -221.0000, 0 -> 5
a : 693.0000, 1 -> 1
b : -612.0000, 2 -> 6
b : 77.0000, 3 -> 7
a : -508.0000, 4 -> 3
b : 406.0000, 5 -> 5
a : -715.0000, 6 -> 0
b : -327.0000, 7 -> 7
a : -316.0000, 3 -> 4
