a : -670.0000, 0 -> 7
b : 265.0000, 0 -> 1
c : 521.0000, 0 -> 2
d : -832.0000, 0 -> 5
a : 889.0000, 1 -> 4
b : 461.0000, 1 -> 7
c : -789.0000, 1 -> 2
d : 329.0000, 1 -> 1
a : -424.0000, 2 -> 2
b : 82.0000, 2 -> 7
c : 500.0000, 2 -> 5
d : 920.0000, 2 -> 6
a : 769.0000, 3 -> 1
b : 861.0000, 3 -> 1
c : 892.0000, 3 -> 0
d : -391.0000, 3 -> 1
a : 474.0000, 4 -> 3
b : -5.0000, 4 -> 2
c : -569.0000, 4 -> 1
d : -628.0000, 4 -> 0
a : 56.0000, 5 -> 2
b : 599.0000, 5 -> 0
c : 62.0000, 5 -> 7
d : -920.0000, 5 -> 1
a : 63.0000, 6 -> 5
b : -99.0000, 6 -> 5
c : 706.0000, 6 -> 0
d : 435.0000, 6 -> 4
a : -184.0000, 7 -> 2
b : 754.0000, 7 -> 7
c : -960.0000, 7 -> 4
d : -88.0000, 7 -> 1
c : -273.0000, 0 -> 0
d : 945.0000, 0 -> 0
b : 19.0000, 1 -> 2
d : -216.0000, 1 -> 3
a : -388.0000, 2 -> 5
c : -642.0000, 2 -> 2
d : 367.0000, 3 -> 6
c : 727.0000, 3 -> 5
c : -193.0000, 4 -> 6
d : -396.0000, 4 -> 6
a : 73.0000, 5 -> 3
d : 609.0000, 5 -> 7
b : 379.0000, 6 -> 1
c : 419.0000, 6 -> 5
a : -540.0000, 7 -> 3
a : -586.0000, 7 -> 4
