a : -989.0000, 0 -> 5
b : 944.0000, 0 -> 5
a : 441.0000, 1 -> 5
b : -955.0000, 1 -> 6
a : 551.0000, 2 -> 5
b : 612.0000, 2 -> 2
a : -850.0000, 3 -> 4
b : 816.0000, 3 -> 6
a : 363.0000, 4 -> 5
b : 914.0000, 4 -> 7
a : 556.0000, 5 -> 2
b : 782.0000, 5 -> 6
a : -758.0000, 6 -> 7
b : 47.0000, 6 -> 6
a : -372.0000, 7 -> 5
b : -707.0000, 7 -> 0
a : 275.0000, 0 -> 4
a : 47.0000, 1 -> 3
b : -667.0000, 2 -> 1
b : 879.0000, 3 -> 3
a : -261.0000, 4 -> 7
a : -892.0000, 5 -> 6
b : -132.0000, 6 -> 3
b : -230.0000, 7 -> 4
