a : 855.0000, 0 -> 0
b : 534.0000, 0 -> 3
c : 896.0000, 0 -> 6
d : -872.0000, 0 -> 4
a : 624.0000, 1 -> 7
b : -379.0000, 1 -> 7
c : -337.0000, 1 -> 1
d : 148.0000, 1 -> 7
a : 244.0000, 2 -> 6
b : -850.0000, 2 -> 4
c : -455.0000, 2 -> 4
d : -176.0000, 2 -> 0
a : -186.0000, 3 -> 7
b : -18.0000, 3 -> 2
c : -467.0000, 3 -> 6
d : 396.0000, 3 -> 7
a : 18.0000, 4 -> 7
b : 44.0000, 4 -> 7
c : 716.0000, 4 -> 0
d : 334.0000, 4 -> 2
a : -970.0000, 5 -> 2
b : 704.0000, 5 -> 1
c : -37.0000, 5 -> 7
d : -288.0000, 5 -> 4
a : 52.0000, 6 -> 6
b : -789.0000, 6 -> 3
c : -418.0000, 6 -> 0
d : 578.0000, 6 -> 7
a : 251.0000, 7 -> 3
b : -467.0000, 7 -> 7
c : 800.0000, 7 -> 3
d : -94.0000, 7 -> 5
b : 361.0000, 0 -> 0
a : -895.0000, 0 -> 2
c : -18.0000, 1 -> 7
c : 725.0000, 1 -> 3
d : -574.0000, 2 -> 1
c : -715.0000, 2 -> 3
a : 963.0000, 3 -> 0
a : -199.0000, 3 -> 1
c : -843.0000, 4 -> 5
b : 190.0000, 4 -> 6
b : 103.0000, 5 -> 4
c : 708.0000, 5 -> 2
b : 336.0000, 6 -> 7
b : -692.0000, 6 -> 5
b : -461.0000, 7 -> 0
c : 289.0000, 7 -> 7
