a : 807.0000, 0 -> 0
b : -827.0000, 0 -> 5
c : 340.0000, 0 -> 3
d : 61.0000, 0 -> 1
a : 270.0000, 1 -> 7
b : -810.0000, 1 -> 5
c : -364.0000, 1 -> 7
d : -578.0000, 1 -> 2
a : -200.0000, 2 -> 5
b : -752.0000, 2 -> 7
c : -444.0000, 2 -> 3
d : 396.0000, 2 -> 6
a : -336.0000, 3 -> 0
b : -442.0000, 3 -> 4
c : 82.0000, 3 -> 1
d : -410.0000, 3 -> 6
a : 896.0000, 4 -> 3
b : 879.0000, 4 -> 0
c : -852.0000, 4 -> 0
d : -767.0000, 4 -> 5
a : 360.0000, 5 -> 5
b : 215.0000, 5 -> 1
c : 88.0000, 5 -> 7
d : 783.0000, 5 -> 6
a : -756.0000, 6 -> 2
b : -309.0000, 6 -> 6
c : -918.0000, 6 -> 0
d : 165.0000, 6 -> 2
a : 555.0000, 7 -> 7
b : -618.0000, 7 -> 2
c : 731.0000, 7 -> 1
d : -202.0000, 7 -> 7
b : 225.0000, 0 -> 1
c : -377.0000, 0 -> 5
c : 370.0000, 1 -> 5
c : -138.0000, 1 -> 1
b : 358.0000, 2 -> 6
d : -164.0000, 2 -> 4
d : -930.0000, 3 -> 4
b : 836.0000, 3 -> 6
a : -167.0000, 4 -> 5
a : 587.0000, 4 -> 7
c : -136.0000, 5 -> 5
b : -774.0000, 5 -> 3
d : -670.0000, 6 -> 4
b : -173.0000, 6 -> 5
d : -634.0000, 7 -> 0
a : 275.0000, 7 -> 3
