a : 576.0000, 0 -> 1
b : 546.0000, 0 -> 2
c : 629.0000, 0 -> 2
d : -83.0000, 0 -> 3
a : 543.0000, 1 -> 3
b : -350.0000, 1 -> 2
c : -591.0000, 1 -> 1
d : 241.0000, 1 -> 3
a : -372.0000, 2 -> 2
b : 86.0000, 2 -> 3
c : -962.0000, 2 -> 1
d : 312.0000, 2 -> 0
a : -427.0000, 3 -> 1
b : 318.0000, 3 -> 2
c : -975.0000, 3 -> 0
d : 487.0000, 3 -> 2
a : -308.0000, 0 -> 3
c : 326.0000, 0 -> 3
d : -445.0000, 1 -> 1
b : 220.0000, 1 -> 3
d : -949.0000, 2 -> 2
d : -524.0000, 2 -> 3
d : 901.0000, 3 -> 3
a : -640.0000, 3 -> 2
