a : 660.0000, 0 -> 4
b : -359.0000, 0 -> 0
a : -826.0000, 1 -> 5
b : 843.0000, 1 -> 3
a : 618.0000, 2 -> 5
b : -697.0000, 2 -> 4
a : 888.0000, 3 -> 2
b : 642.0000, 3 -> 4
a : -948.0000, 4 -> 5
b : 585.0000, 4 -> 2
a : 128.0000, 5 -> 7
b : -88.0000, 5 -> 2
a : 41.0000, 6 -> 7
b : -91.0000, 6 -> 1
a : -169.0000, 7 -> 0
b : -404.0000, 7 -> 6
a : -17.0000, 0 -> 3
b : 744.0000, 1 -> 0
a : 636.0000, 2 -> 3
b : -729.0000, 3 -> 3
b : 685.0000, 4 -> 7
b : 988.0000, 5 -> 6
a : -149.0000, 6 -> 6
a : 936.0000, 7 -> 5
