a : 25.0000, 0 -> 2
b : 747.0000, 0 -> 6
a : 172.0000, 1 -> 4
b : 335.0000, 1 -> 3
a : 563.0000, 2 -> 2
b : -588.0000, 2 -> 0
a : 333.0000, 3 -> 1
b : 940.0000, 3 -> 5
a : -955.0000, 4 -> 7
b : -744.0000, 4 -> 2
a : -393.0000, 5 -> 4
b : -747.0000, 5 -> 2
a : -543.0000, 6 -> 5
b : 819.0000, 6 -> 5
a : 473.0000, 7 -> 4
b : -126.0000, 7 -> 3
b : -904.0000, 0 -> 3
a : -245.0000, 1 -> 6
b : 339.0000, 2 -> 6
a : -346.0000, 3 -> 7
a : 221.0000, 4 -> 5
b : 701.0000, 5 -> 0
b : -376.0000, 6 -> 1
b : -757.0000, 7 -> 1
