a : 28.0000, 0 -> 1
b : -894.0000, 0 -> 1
c : 645.0000, 0 -> 3
d : 680.0000, 0 -> 3
a : 117.0000, 1 -> 3
b : -814.0000, 1 -> 1
c : -880.0000, 1 -> 2
d : 3.0000, 1 -> 0
a : -65.0000, 2 -> 3
b : -519.0000, 2 -> 0
c : -752.0000, 2 -> 2
d : 776.0000, 2 -> 3
a : 587.0000, 3 -> 3
b : -717.0000, 3 -> 1
c : -894.0000, 3 -> 2
d : 45.0000, 3 -> 2
d : 741.0000, 0 -> 0
c : -593.0000, 0 -> 0
d : -546.0000, 1 -> 2
c : 988.0000, 1 -> 3
d : -48.0000, 2 -> 1
c : 339.0000, 2 -> 1
d : 149.0000, 3 -> 3
a : -447.0000, 3 -> 2
