a : 327.0000, 0 -> 0
b : 203.0000, 0 -> 4
c : -717.0000, 0 -> 3
d : -328.0000, 0 -> 1
a : 469.0000, 1 -> 7
b : 962.0000, 1 -> 0
c : 722.0000, 1 -> 6
d : 244.0000, 1 -> 0
a : -420.0000, 2 -> 2
b : -955.0000, 2 -> 6
c : 229.0000, 2 -> 2
d : -41.0000, 2 -> 3
a : 649.0000, 3 -> 4
b : -130.0000, 3 -> 3
c : 61.0000, 3 -> 7
d : 142.0000, 3 -> 2
a : -152.0000, 4 -> 5
b : 476.0000, 4 -> 7
c : -331.0000, 4 -> 3
d : 464.0000, 4 -> 5
a : 696.0000, 5 -> 5
b : 631.0000, 5 -> 5
c : -766.0000, 5 -> 5
d : -652.0000, 5 -> 0
a : -855.0000, 6 -> 6
b : -191.0000, 6 -> 6
c : -500.0000, 6 -> 5
d : -824.0000, 6 -> 4
a : -470.0000, 7 -> 1
b : -743.0000, 7 -> 2
c : 924.0000, 7 -> 6
d : -245.0000, 7 -> 2
d : 41.0000, 0 -> 5
d : -848.0000, 0 -> 4
b : -502.0000, 1 -> 6
b : 175.0000, 1 -> 1
c : 385.0000, 2 -> 5
b : 450.0000, 2 -> 1
b : 714.0000, 3 -> 6
d : 807.0000, 3 -> 0
b : 243.0000, 4 -> 4
b : 605.0000, 4 -> 6
d : 693.0000, 5 -> 3
a : 53.0000, 5 -> 0
c : -434.0000, 6 -> 4
a : -374.0000, 6 -> 1
d : 872.0000, 7 -> 6
b : -630.0000, 7 -> 4
