a : -206.0000, 0 -> 4
b : 743.0000, 0 -> 2
a : -597.0000, 1 -> 6
b : 85.0000, 1 -> 4
a : -355.0000, 2 -> 5
b : 23.0000, 2 -> 0
a : -3.0000, 3 -> 6
b : -818.0000, 3 -> 4
a : 39.0000, 4 -> 0
b : -337.0000, 4 -> 7
a : -870.0000, 5 -> 3
b : -53.0000, 5 -> 4
a : -1000.0000, 6 -> 7
b : -705.0000, 6 -> 1
a : 784.0000, 7 -> 7
b : -54.0000, 7 -> 5
a : 582.0000, 0 -> 7
a : 344.0000, 1 -> 5
a : 308.0000, 2 -> 3
b : -680.0000, 3 -> 6
a : 533.0000, 4 -> 2
b : 624.0000, 5 -> 3
a : -725.0000, 6 -> 3
a : 708.0000, 7 -> 4
