a : 389.0000, 0 -> 0
b : -811.0000, 0 -> 2
c : 720.0000, 0 -> 2
d : 607.0000, 0 -> 2
a : -104.0000, 1 -> 2
b : -849.0000, 1 -> 3
c : -546.0000, 1 -> 2
d : 724.0000, 1 -> 2
a : -143.0000, 2 -> 1
b : -678.0000, 2 -> 3
c : -775.0000, 2 -> 1
d : -403.0000, 2 -> 1
a : 227.0000, 3 -> 3
b : 873.0000, 3 -> 1
c : -944.0000, 3 -> 2
d : -576.0000, 3 -> 1
b : 8.0000, 0 -> 0
c : -716.0000, 0 -> 1
d : -442.0000, 1 -> 1
a : 50.0000, 1 -> 1
c : 769.0000, 2 -> 3
a : -216.0000, 2 -> 3
b : -698.0000, 3 -> 2
a : -255.0000, 3 -> 2
