a : -333.0000, 0 -> 0
b : 569.0000, 0 -> 7
c : -294.0000, 0 -> 7
d : 428.0000, 0 -> 1
a : 489.0000, 1 -> 4
b : 601.0000, 1 -> 3
c : 7.0000, 1 -> 4
d : -463.0000, 1 -> 6
a : 343.0000, 2 -> 2
b : 477.0000, 2 -> 2
c : 41.0000, 2 -> 2
d : 649.0000, 2 -> 7
a : 197.0000, 3 -> 6
b : -448.0000, 3 -> 4
c : -875.0000, 3 -> 3
d : -86.0000, 3 -> 7
a : -210.0000, 4 -> 5
b : 124.0000, 4 -> 7
c : 382.0000, 4 -> 7
d : 407.0000, 4 -> 1
a : 11.0000, 5 -> 3
b : -745.0000, 5 -> 3
c : 770.0000, 5 -> 6
d : -937.0000, 5 -> 2
a : -244.0000, 6 -> 3
b : -601.0000, 6 -> 0
c : -638.0000, 6 -> 4
d : 579.0000, 6 -> 4
a : -589.0000, 7 -> 5
b : 435.0000, 7 -> 6
c : -170.0000, 7 -> 0
d : 994.0000, 7 -> 5
d : 89.0000, 0 -> 0
b : -103.0000, 0 -> 5
d : -495.0000, 1 -> 3
c : 289.0000, 1 -> 7
a : -644.0000, 2 -> 0
c : -238.0000, 2 -> 3
a : 823.0000, 3 -> 4
a : 638.0000, 3 -> 7
b : 966.0000, 4 -> 6
a : 592.0000, 4 -> 2
a : -538.0000, 5 -> 7
c : -119.0000, 5 -> 7
b : 704.0000, 6 -> 3
a : -70.0000, 6 -> 6
a : -238.0000, 7 -> 2
c : -683.0000, 7 -> 4
