a : -486.0000, 0 -> 6
b : -301.0000, 0 -> 5
c : -579.0000, 0 -> 1
d : 346.0000, 0 -> 3
a : -688.0000, 1 -> 2
b : -805.0000, 1 -> 1
c : -227.0000, 1 -> 4
d : 509.0000, 1 -> 4
a : 216.0000, 2 -> 1
b : 847.0000, 2 -> 7
c : -945.0000, 2 -> 1
d : -614.0000, 2 -> 6
a : 454.0000, 3 -> 0
b : 705.0000, 3 -> 7
c : -519.0000, 3 -> 6
d : 246.0000, 3 -> 3
a : -44.0000, 4 -> 2
b : -459.0000, 4 -> 0
c : 32.0000, 4 -> 6
d : 439.0000, 4 -> 5
a : -293.0000, 5 -> 3
b : 879.0000, 5 -> 6
c : -442.0000, 5 -> 2
d : -721.0000, 5 -> 2
a : 17.0000, 6 -> 6
b : 925.0000, 6 -> 5
c : 994.0000, 6 -> 7
d : 284.0000, 6 -> 4
a : -406.0000, 7 -> 3
b : -813.0000, 7 -> 1
c : 455.0000, 7 -> 7
d : -211.0000, 7 -> 2
d : 460.0000, 0 -> 7
b : -479.0000, 0 -> 2
a : 490.0000, 1 -> 3
a : 662.0000, 1 -> 6
d : -426.0000, 2 -> 2
c : 620.0000, 2 -> 3
d : -244.0000, 3 -> 6
d : 569.0000, 3 -> 4
a : 897.0000, 4 -> 4
b : -882.0000, 4 -> 3
a : 918.0000, 5 -> 7
b : 313.0000, 5 -> 5
b : -70.0000, 6 -> 0
c : 145.0000, 6 -> 0
a : 123.0000, 7 -> 2
c : -439.0000, 7 -> 6
