a : 342.0000, 0 -> 0
b : -212.0000, 0 -> 0
c : 803.0000, 0 -> 3
d : -997.0000, 0 -> 0
a : -134.0000, 1 -> 0
b : -442.0000, 1 -> 1
c : 615.0000, 1 -> 0
d : 909.0000, 1 -> 3
a : 760.0000, 2 -> 3
b : -670.0000, 2 -> 2
c : 409.0000, 2 -> 0
d : -727.0000, 2 -> 1
a : 573.0000, 3 -> 3
b : 610.0000, 3 -> 1
c : 842.0000, 3 -> 3
d : 314.0000, 3 -> 3
b : 907.0000, 0 -> 1
b : -289.0000, 0 -> 2
b : -245.0000, 1 -> 0
a : -421.0000, 1 -> 3
d : -272.0000, 2 -> 0
a : -469.0000, 2 -> 0
b : -110.0000, 3 -> 3
b : -26.0000, 3 -> 2
