a : -952.0000, 0 -> 2
b : 84.0000, 0 -> 2
a : -275.0000, 1 -> 2
b : 755.0000, 1 -> 5
a : -181.0000, 2 -> 4
b : -521.0000, 2 -> 0
a : -827.0000, 3 -> 4
b : 47.0000, 3 -> 2
a : -214.0000, 4 -> 7
b : -201.0000, 4 -> 1
a : 470.0000, 5 -> 1
b : -941.0000, 5 -> 6
a : 156.0000, 6 -> 2
b : 792.0000, 6 -> 4
a : 174.0000, 7 -> 4
b : 554.0000, 7 -> 2
b : -899.0000, 0 -> 4
b : -622.0000, 1 -> 4
a : -139.0000, 2 -> 0
a : -401.0000, 3 -> 0
a : -113.0000, 4 -> 0
a : 48.0000, 5 -> 0
b : 875.0000, 6 -> 3
a : -156.0000, 7 -> 3
