a : -609.0000, 0 -> 1
b : -744.0000, 0 -> 3
a : -684.0000, 1 -> 2
b : 219.0000, 1 -> 1
a : 441.0000, 2 -> 0
b : 610.0000, 2 -> 4
a : 819.0000, 3 -> 1
b : -425.0000, 3 -> 7
a : -130.0000, 4 -> 4
b : -129.0000, 4 -> 1
a : 832.0000, 5 -> 3
b : -484.0000, 5 -> 3
a : -316.0000, 6 -> 3
b : 933.0000, 6 -> 0
a : 450.0000, 7 -> 3
b : 223.0000, 7 -> 6
a : 799.0000, 0 -> 4
b : 418.0000, 1 -> 6
a : 862.0000, 2 -> 7
a : 580.0000, 3 -> 0
b : 781.0000, 4 -> 3
b : 575.0000, 5 -> 7
b : -387.0000, 6 -> 2
a : 499.0000, 7 -> 7
b : -104.0000, 6 -> 5
