a : 176.0000, 0 -> 2
b : 440.0000, 0 -> 5
a : -966.0000, 1 -> 5
b : -787.0000, 1 -> 0
a : 900.0000, 2 -> 0
b : -775.0000, 2 -> 3
a : -153.0000, 3 -> 0
b : -561.0000, 3 -> 7
a : -261.0000, 4 -> 2
b : 273.0000, 4 -> 7
a : 330.0000, 5 -> 7
b : 867.0000, 5 -> 5
a : 470.0000, 6 -> 7
b : 101.0000, 6 -> 3
a : 567.0000, 7 -> 1
b : -507.0000, 7 -> 7
b : -274.0000, 0 -> 6
b : -389.0000, 1 -> 4
a : 836.0000, 2 -> 1
b : 518.0000, 3 -> 2
a : 446.0000, 4 -> 6
a : -430.0000, 5 -> 1
a : -492.0000, 6 -> 2
b : -755.0000, 7 -> 0
