a : 553.0000, 0 -> 0
b : 180.0000, 0 -> 1
c : -571.0000, 0 -> 1
d : 730.0000, 0 -> 0
a : -281.0000, 1 -> 1
b : -701.0000, 1 -> 3
c : -138.0000, 1 -> 3
d : -497.0000, 1 -> 3
a : -784.0000, 2 -> 2
b : 606.0000, 2 -> 0
c : -304.0000, 2 -> 0
d : -331.0000, 2 -> 1
a : 245.0000, 3 -> 1
b : 524.0000, 3 -> 3
c : -916.0000, 3 -> 1
d : 103.0000, 3 -> 1
d : -175.0000, 0 -> 3
b : 683.0000, 0 -> 2
c : -418.0000, 1 -> 1
c : 190.0000, 1 -> 2
c : 662.0000, 2 -> 2
b : 713.0000, 2 -> 1
d : 955.0000, 3 -> 2
c : -967.0000, 3 -> 2
