a : -403.0000, 0 -> 1
b : -591.0000, 0 -> 0
a : -446.0000, 1 -> 4
b : -689.0000, 1 -> 0
a : -433.0000, 2 -> 3
b : -462.0000, 2 -> 0
a : 974.0000, 3 -> 5
b : -441.0000, 3 -> 5
a : -559.0000, 4 -> 3
b : 572.0000, 4 -> 1
a : 778.0000, 5 -> 6
b : -720.0000, 5 -> 3
a : -942.0000, 6 -> 4
b : 300.0000, 6 -> 6
a : 931.0000, 7 -> 5
b : -368.0000, 7 -> 1
b : 874.0000, 0 -> 1
b : 468.0000, 1 -> 2
b : -228.0000, 2 -> 5
b : 643.0000, 3 -> 3
a : -547.0000, 4 -> 2
a : 936.0000, 5 -> 5
b : 176.0000, 6 -> 3
a : 482.0000, 7 -> 0
b : -636.0000, 3 -> 7
