a : 575.0000, 0 -> 5
b : -166.0000, 0 -> 5
a : 429.0000, 1 -> 3
b : -962.0000, 1 -> 0
a : -820.0000, 2 -> 5
b : -180.0000, 2 -> 2
a : 310.0000, 3 -> 4
b : -480.0000, 3 -> 4
a : 211.0000, 4 -> 2
b : 24.0000, 4 -> 6
a : 842.0000, 5 -> 1
b : 850.0000, 5 -> 6
a : 553.0000, 6 -> 2
b : 440.0000, 6 -> 1
a : -516.0000, 7 -> 4
b : 222.0000, 7 -> 6
b : -429.0000, 0 -> 7
a : 232.0000, 1 -> 1
b : 525.0000, 2 -> 4
a : 271.0000, 3 -> 7
a : 864.0000, 4 -> 6
b : 532.0000, 5 -> 4
b : -933.0000, 6 -> 2
a : 690.0000, 7 -> 6
