a : 736.0000, 0 -> 1
b : 861.0000, 0 -> 2
a : 791.0000, 1 -> 0
b : -666.0000, 1 -> 3
a : 264.0000, 2 -> 6
b : -953.0000, 2 -> 0
a : 434.0000, 3 -> 6
b : 980.0000, 3 -> 2
a : -382.0000, 4 -> 7
b : 589.0000, 4 -> 5
a : -955.0000, 5 -> 6
b : -147.0000, 5 -> 6
a : 15.0000, 6 -> 2
b : -871.0000, 6 -> 5
a : 29.0000, 7 -> 2
b : 256.0000, 7 -> 0
a : -230.0000, 0 -> 2
b : -442.0000, 1 -> 7
a : 320.0000, 2 -> 1
b : 473.0000, 3 -> 5
b : 217.0000, 4 -> 0
b : -675.0000, 5 -> 7
b : -830.0000, 6 -> 3
a : 588.0000, 7 -> 7
a : -704.0000, 3 -> 4
