a : 461.0000, 0 -> 4
b : 197.0000, 0 -> 7
c : -100.0000, 0 -> 7
d : -378.0000, 0 -> 3
a : -297.0000, 1 -> 0
b : 692.0000, 1 -> 7
c : -369.0000, 1 -> 7
d : -184.0000, 1 -> 3
a : -874.0000, 2 -> 7
b : -22.0000, 2 -> 2
c : 371.0000, 2 -> 6
d : 322.0000, 2 -> 0
a : 124.0000, 3 -> 7
b : -918.0000, 3 -> 7
c : -336.0000, 3 -> 2
d : 724.0000, 3 -> 3
a : 44.0000, 4 -> 1
b : -810.0000, 4 -> 0
c : -115.0000, 4 -> 4
d : -530.0000, 4 -> 6
a : -921.0000, 5 -> 0
b : 994.0000, 5 -> 0
c : -75.0000, 5 -> 4
d : -789.0000, 5 -> 2
a : -799.0000, 6 -> 5
b : 999.0000, 6 -> 0
c : 508.0000, 6 -> 3
d : -910.0000, 6 -> 2
a : -382.0000, 7 -> 5
b : 813.0000, 7 -> 6
c : -938.0000, 7 -> 7
d : 576.0000, 7 -> 0
c : -355.0000, 0 -> 4
c : -425.0000, 0 -> 3
a : -619.0000, 1 -> 6
c : 355.0000, 1 -> 2
c : -583.0000, 2 -> 2
c : 737.0000, 2 -> 7
c : 124.0000, 3 -> 4
a : 322.0000, 3 -> 2
c : 900.0000, 4 -> 5
a : 58.0000, 4 -> 4
d : -310.0000, 5 -> 3
c : -419.0000, 5 -> 2
a : -879.0000, 6 -> 3
a : -732.0000, 6 -> 4
c : -114.0000, 7 -> 6
a : 282.0000, 7 -> 7
