a : -445.0000, 0 -> 3
b : -727.0000, 0 -> 4
a : -342.0000, 1 -> 3
b : 701.0000, 1 -> 0
a : 437.0000, 2 -> 7
b : 360.0000, 2 -> 3
a : -406.0000, 3 -> 0
b : 387.0000, 3 -> 0
a : -283.0000, 4 -> 3
b : -686.0000, 4 -> 7
a : 610.0000, 5 -> 6
b : 736.0000, 5 -> 7
a : 283.0000, 6 -> 6
b : -976.0000, 6 -> 1
a : -724.0000, 7 -> 6
b : 521.0000, 7 -> 4
b : -18.0000, 0 -> 6
a : 648.0000, 1 -> 0
b : 555.0000, 2 -> 1
a : 664.0000, 3 -> 5
a : 428.0000, 4 -> 1
a : -935.0000, 5 -> 5
b : -654.0000, 6 -> 3
b : 663.0000, 7 -> 0
b : 321.0000, 6 -> 2
