a : -190.0000, 0 -> 0
b : -378.0000, 0 -> 3
a : -46.0000, 1 -> 3
b : 949.0000, 1 -> 2
a : 268.0000, 2 -> 0
b : -367.0000, 2 -> 2
a : 909.0000, 3 -> 3
b : -620.0000, 3 -> 2
a : 90.0000, 4 -> 2
b : 70.0000, 4 -> 2
a : 7.0000, 5 -> 5
b : -119.0000, 5 -> 5
a : -215.0000, 6 -> 0
b : 448.0000, 6 -> 2
a : -157.0000, 7 -> 1
b : 188.0000, 7 -> 4
b : 990.0000, 0 -> 7
b : -885.0000, 1 -> 0
a : -633.0000, 2 -> 7
b : -141.0000, 3 -> 6
b : -463.0000, 4 -> 6
b : 434.0000, 5 -> 6
b : 517.0000, 6 -> 7
b : -816.0000, 7 -> 3
b : 185.0000, 2 -> 5
