a : 754.0000, 0 -> 4
b : 882.0000, 0 -> 0
a : 217.0000, 1 -> 6
b : -928.0000, 1 -> 5
a : 1.0000, 2 -> 5
b : -556.0000, 2 -> 3
a : 884.0000, 3 -> 5
b : -419.0000, 3 -> 3
a : -292.0000, 4 -> 5
b : -686.0000, 4 -> 7
a : 542.0000, 5 -> 0
b : 455.0000, 5 -> 7
a : -474.0000, 6 -> 5
b : -774.0000, 6 -> 2
a : -788.0000, 7 -> 3
b : -546.0000, 7 -> 1
b : 183.0000, 0 -> 3
b : -171.0000, 1 -> 3
b : 231.0000, 2 -> 2
b : -4.0000, 3 -> 7
a : -1000.0000, 4 -> 6
b : -178.0000, 5 -> 6
a : -237.0000, 6 -> 0
a : -363.0000, 7 -> 6
