a : 332.0000, 0 -> 6
b : -295.0000, 0 -> 4
a : -242.0000, 1 -> 3
b : 276.0000, 1 -> 3
a : -839.0000, 2 -> 5
b : 582.0000, 2 -> 2
a : 155.0000, 3 -> 7
b : 72.0000, 3 -> 7
a : -412.0000, 4 -> 4
b : -582.0000, 4 -> 4
a : -930.0000, 5 -> 4
b : 914.0000, 5 -> 1
a : -605.0000, 6 -> 1
b : 841.0000, 6 -> 4
a : -765.0000, 7 -> 5
b : -361.0000, 7 -> 0
a : -194.0000, 0 -> 7
b : -963.0000, 1 -> 5
a : -98.0000, 2 -> 2
b : 426.0000, 3 -> 4
a : 752.0000, 4 -> 6
a : 302.0000, 5 -> 5
a : 929.0000, 6 -> 7
b : -754.0000, 7 -> 4
a : 710.0000, 1 -> 2
