a : -638.0000, 0 -> 3
b : -600.0000, 0 -> 4
c : 940.0000, 0 -> 5
d : 363.0000, 0 -> 7
a : 79.0000, 1 -> 3
b : 154.0000, 1 -> 3
c : -860.0000, 1 -> 4
d : -459.0000, 1 -> 5
a : -862.0000, 2 -> 4
b : -780.0000, 2 -> 7
c : 183.0000, 2 -> 3
d : -435.0000, 2 -> 0
a : -332.0000, 3 -> 0
b : -33.0000, 3 -> 5
c : -951.0000, 3 -> 1
d : -278.0000, 3 -> 4
a : 908.0000, 4 -> 1
b : -924.0000, 4 -> 1
c : 437.0000, 4 -> 6
d : 39.0000, 4 -> 0
a : 538.0000, 5 -> 1
b : 714.0000, 5 -> 5
c : 425.0000, 5 -> 6
d : 713.0000, 5 -> 7
a : -971.0000, 6 -> 7
b : -452.0000, 6 -> 6
c : -828.0000, 6 -> 0
d : 640.0000, 6 -> 1
a : -608.0000, 7 -> 1
b : -379.0000, 7 -> 5
c : -586.0000, 7 -> 3
d : -741.0000, 7 -> 5
c : 610.0000, 0 -> 1
c : -420.0000, 0 -> 4
b : 709.0000, 1 -> 0
c : -189.0000, 1 -> 1
a : 85.0000, 2 -> 1
b : 921.0000, 2 -> 3
c : -764.0000, 3 -> 7
c : 189.0000, 3 -> 4
b : 986.0000, 4 -> 0
a : -389.0000, 4 -> 2
c : 858.0000, 5 -> 1
d : -932.0000, 5 -> 6
c : 383.0000, 6 -> 1
c : -87.0000, 6 -> 7
b : 688.0000, 7 -> 2
b : 512.0000, 7 -> 3
