a : -816.0000, 0 -> 1
b : -570.0000, 0 -> 0
c : 101.0000, 0 -> 3
d : -800.0000, 0 -> 3
a : 693.0000, 1 -> 1
b : -780.0000, 1 -> 3
c : 794.0000, 1 -> 2
d : 561.0000, 1 -> 2
a : -715.0000, 2 -> 1
b : 870.0000, 2 -> 0
c : 740.0000, 2 -> 1
d : 666.0000, 2 -> 0
a : 156.0000, 3 -> 0
b : -348.0000, 3 -> 3
c : -160.0000, 3 -> 0
d : -718.0000, 3 -> 1
c : -413.0000, 0 -> 0
c : 608.0000, 0 -> 1
c : -680.0000, 1 -> 0
a : 551.0000, 1 -> 2
c : 581.0000, 2 -> 0
d : 467.0000, 2 -> 3
c : -591.0000, 3 -> 2
b : 290.0000, 3 -> 1
