a : 155.0000, 0 -> 3
b : 800.0000, 0 -> 0
c : -716.0000, 0 -> 0
d : 277.0000, 0 -> 0
a : 864.0000, 1 -> 3
b : -344.0000, 1 -> 2
c : 490.0000, 1 -> 3
d : 376.0000, 1 -> 1
a : 201.0000, 2 -> 0
b : -740.0000, 2 -> 0
c : 467.0000, 2 -> 0
d : -253.0000, 2 -> 3
a : -254.0000, 3 -> 1
b : 707.0000, 3 -> 3
c : 768.0000, 3 -> 1
d : 462.0000, 3 -> 0
b : 844.0000, 0 -> 1
a : -202.0000, 0 -> 2
a : -236.0000, 1 -> 1
b : 86.0000, 1 -> 1
c : -968.0000, 2 -> 2
a : -485.0000, 2 -> 1
d : -909.0000, 3 -> 3
a : 386.0000, 3 -> 2
