a : 435.0000, 0 -> 1
b : -444.0000, 0 -> 2
c : -524.0000, 0 -> 1
d : 602.0000, 0 -> 3
a : -397.0000, 1 -> 0
b : -787.0000, 1 -> 2
c : 383.0000, 1 -> 1
d : 375.0000, 1 -> 2
a : 79.0000, 2 -> 1
b : -855.0000, 2 -> 0
c : 664.0000, 2 -> 0
d : 572.0000, 2 -> 3
a : 612.0000, 3 -> 1
b : -204.0000, 3 -> 1
c : -494.0000, 3 -> 2
d : 912.0000, 3 -> 0
c : 176.0000, 0 -> 3
b : -541.0000, 0 -> 0
c : -949.0000, 1 -> 3
d : 988.0000, 1 -> 3
c : 841.0000, 2 -> 3
a : 771.0000, 2 -> 0
d : 985.0000, 3 -> 2
c : 448.0000, 3 -> 1
