a : -189.0000, 0 -> 4
b : 632.0000, 0 -> 7
c : -859.0000, 0 -> 2
d : 243.0000, 0 -> 3
a : -762.0000, 1 -> 2
b : 362.0000, 1 -> 5
c : 403.0000, 1 -> 3
d : -558.0000, 1 -> 1
a : -635.0000, 2 -> 1
b : 371.0000, 2 -> 0
c : -365.0000, 2 -> 0
d : -712.0000, 2 -> 0
a : -333.0000, 3 -> 3
b : 628.0000, 3 -> 4
c : 468.0000, 3 -> 2
d : -518.0000, 3 -> 2
a : -137.0000, 4 -> 1
b : -991.0000, 4 -> 6
c : 745.0000, 4 -> 3
d : -136.0000, 4 -> 0
a : 888.0000, 5 -> 0
b : -8.0000, 5 -> 4
c : 531.0000, 5 -> 6
d : -650.0000, 5 -> 4
a : 74.0000, 6 -> 1
b : 783.0000, 6 -> 2
c : 953.0000, 6 -> 4
d : -327.0000, 6 -> 7
a : -841.0000, 7 -> 7
b : 962.0000, 7 -> 2
c : 784.0000, 7 -> 7
d : 331.0000, 7 -> 0
c : -367.0000, 0 -> 6
a : -739.0000, 0 -> 6
b : 953.0000, 1 -> 6
b : -278.0000, 1 -> 4
b : -747.0000, 2 -> 6
a : -490.0000, 2 -> 3
d : -637.0000, 3 -> 1
c : -232.0000, 3 -> 0
c : 515.0000, 4 -> 0
b : -270.0000, 4 -> 5
c : 953.0000, 5 -> 4
c : 513.0000, 5 -> 2
c : -459.0000, 6 -> 3
a : 633.0000, 6 -> 5
a : 601.0000, 7 -> 4
d : 840.0000, 7 -> 7
