a : 826.0000, 0 -> 5
b : -668.0000, 0 -> 1
c : -13.0000, 0 -> 2
d : 640.0000, 0 -> 1
a : 544.0000, 1 -> 5
b : 519.0000, 1 -> 5
c : 814.0000, 1 -> 6
d : 621.0000, 1 -> 4
a : -674.0000, 2 -> 4
b : 343.0000, 2 -> 3
c : -617.0000, 2 -> 1
d : 764.0000, 2 -> 2
a : -903.0000, 3 -> 1
b : -945.0000, 3 -> 7
c : -636.0000, 3 -> 1
d : 851.0000, 3 -> 7
a : -578.0000, 4 -> 5
b : 648.0000, 4 -> 1
c : -680.0000, 4 -> 5
d : -850.0000, 4 -> 3
a : 675.0000, 5 -> 0
b : 647.0000, 5 -> 3
c : -261.0000, 5 -> 3
d : -842.0000, 5 -> 5
a : 738.0000, 6 -> 2
b : -400.0000, 6 -> 4
c : 319.0000, 6 -> 2
d : -600.0000, 6 -> 3
a : -300.0000, 7 -> 1
b : -22.0000, 7 -> 6
c : 358.0000, 7 -> 4
d : -620.0000, 7 -> 7
d : 820.0000, 0 -> 0
a : -937.0000, 0 -> 7
c : 642.0000, 1 -> 3
d : -703.0000, 1 -> 2
c : 470.0000, 2 -> 3
b : 81.0000, 2 -> 2
c : -419.0000, 3 -> 3
b : 763.0000, 3 -> 1
d : -990.0000, 4 -> 1
b : 951.0000, 4 -> 0
a : -781.0000, 5 -> 3
b : 341.0000, 5 -> 1
c : 175.0000, 6 -> 1
d : -158.0000, 6 -> 7
c : -332.0000, 7 -> 6
b : -763.0000, 7 -> 4
